Sample,IndividID,SampleDate,Month,Year,JulianDate,Season,Age,BodyCondition,SocialStatus,HoursAfterSunrise,Rainfall,MaxTemp
Feature1,ID 69,18/04/1997,4,1997,3,WET,46,-101.9367497,Subordinate,1.545277778,0.006666667,27.76
Feature3,ID 69,6/01/2002,1,2002,1727,WET,1770,-52.33792797,Subordinate,13.23194444,0.066666667,36.90333333
Feature5,ID 4,28/04/2002,4,2002,1839,WET,1285,6.768133,Dominant,2.81,0.613333333,30.21666667
Feature7,ID 92,18/05/2002,5,2002,1859,DRY,793,-4.147199677,Dominant,5.207222222,0.593333333,25.02666667
Feature8,ID 1,20/08/2002,8,2002,1953,DRY,2421,-61.90593328,Subordinate,2.243055556,0.006666667,26.70333333
Feature10,ID 35,25/08/2002,8,2002,1958,DRY,1313,-16.69962367,Subordinate,3.789166667,0.006666667,26.27666667
Feature12,ID 69,8/09/2002,9,2002,1972,DRY,2015,-2.870215797,Subordinate,10.60222222,0.7938,28.88
Feature13,ID 4,13/09/2002,9,2002,1977,DRY,1423,-3.001124552,Dominant,4.479722222,0.7938,29.27
Feature14,ID 38,20/09/2002,9,2002,1984,DRY,1144,26.94253208,Subordinate,3.514166667,0.7938,29.43333333
Feature15,ID 8,4/10/2002,10,2002,1998,WET,725,-29.56713693,Subordinate,11.58166667,0.036266667,32.89333333
Feature16,ID 4,6/11/2002,11,2002,2031,WET,1477,63.73180688,Dominant,3.903333333,0.666666667,32.72333333
